Building,Room,Date,Time,Available,Booking Type
Stem,240,2020-02-15,02:00 AM,true,""
Stem,240,2020-02-15,03:00 AM,true,""
Stem,240,2020-02-15,04:00 AM,true,""
Stem,240,2020-02-15,05:00 AM,true,""
Stem,240,2020-02-15,06:00 AM,true,""
Stem,240,2020-02-15,07:00 AM,true,""
Stem,240,2020-02-15,08:00 AM,false,class
Stem,240,2020-02-15,09:00 AM,true,""
Stem,240,2020-02-15,10:00 AM,false,event
Stem,240,2020-02-15,11:00 AM,true,""
Stem,240,2020-02-15,12:00 PM,false,class
Stem,240,2020-02-15,01:00 PM,true,""
Stem,240,2020-02-15,02:00 PM,true,""
Stem,240,2020-02-15,03:00 PM,false,event
Stem,240,2020-02-15,04:00 PM,true,""
Stem,240,2020-02-15,05:00 PM,false,event
Stem,240,2020-02-15,06:00 PM,true,""
Stem,240,2020-02-15,07:00 PM,true,""
Stem,240,2020-02-15,08:00 PM,true,""
Stem,240,2020-02-15,09:00 PM,true,""
Stem,240,2020-02-15,10:00 PM,true,""
Stem,240,2020-02-15,11:00 PM,true,""
Stem,240,2020-02-16,12:00 AM,true,""
Stem,240,2020-02-16,01:00 AM,true,""
Stem,240,2020-02-16,02:00 AM,true,""
Stem,240,2020-02-16,03:00 AM,true,""
Stem,240,2020-02-16,04:00 AM,true,""
Stem,240,2020-02-16,05:00 AM,true,""
Stem,240,2020-02-16,06:00 AM,true,""
Stem,240,2020-02-16,07:00 AM,true,""
Stem,240,2020-02-16,08:00 AM,false,class
Stem,240,2020-02-16,09:00 AM,true,""
Stem,240,2020-02-16,10:00 AM,true,""
Stem,240,2020-02-16,11:00 AM,true,""
Stem,240,2020-02-16,12:00 PM,true,""
Stem,240,2020-02-16,01:00 PM,true,""
Stem,240,2020-02-16,02:00 PM,true,""
Stem,240,2020-02-16,03:00 PM,true,""
Stem,240,2020-02-16,04:00 PM,true,""
Stem,240,2020-02-16,05:00 PM,false,event
Stem,240,2020-02-16,06:00 PM,true,""
Stem,240,2020-02-16,07:00 PM,true,""
Stem,240,2020-02-16,08:00 PM,true,""
Stem,240,2020-02-16,09:00 PM,true,""
Stem,240,2020-02-16,10:00 PM,true,""
Stem,240,2020-02-16,11:00 PM,true,""
Stem,240,2020-02-17,12:00 AM,true,""
Stem,240,2020-02-17,01:00 AM,true,""
Stem,240,2020-02-17,02:00 AM,true,""
Stem,240,2020-02-17,03:00 AM,true,""
Stem,240,2020-02-17,04:00 AM,true,""
Stem,240,2020-02-17,05:00 AM,true,""
Stem,240,2020-02-17,06:00 AM,true,""
Stem,240,2020-02-17,07:00 AM,true,""
Stem,240,2020-02-17,08:00 AM,true,""
Stem,240,2020-02-17,09:00 AM,false,class
Stem,240,2020-02-17,10:00 AM,true,""
Stem,240,2020-02-17,11:00 AM,true,""
Stem,240,2020-02-17,12:00 PM,true,""
Stem,240,2020-02-17,01:00 PM,true,""
Stem,240,2020-02-17,02:00 PM,true,""
Stem,240,2020-02-17,03:00 PM,true,""
Stem,240,2020-02-17,04:00 PM,true,""
Stem,240,2020-02-17,05:00 PM,true,""
Stem,240,2020-02-17,06:00 PM,true,""
Stem,240,2020-02-17,07:00 PM,true,""
Stem,240,2020-02-17,08:00 PM,true,""
Stem,240,2020-02-17,09:00 PM,true,""
Stem,240,2020-02-17,10:00 PM,true,""
Stem,240,2020-02-17,11:00 PM,true,""
Stem,240,2020-02-18,12:00 AM,true,""
Stem,240,2020-02-18,01:00 AM,true,""
Stem,240,2020-02-18,02:00 AM,true,""
Stem,240,2020-02-18,03:00 AM,true,""
Stem,240,2020-02-18,04:00 AM,true,""
Stem,240,2020-02-18,05:00 AM,true,""
Stem,240,2020-02-18,06:00 AM,true,""
Stem,240,2020-02-18,07:00 AM,true,""
Stem,240,2020-02-18,08:00 AM,false,class
Stem,240,2020-02-18,09:00 AM,false,class
Stem,240,2020-02-18,10:00 AM,true,""
Stem,240,2020-02-18,11:00 AM,true,""
Stem,240,2020-02-18,12:00 PM,true,""
Stem,240,2020-02-18,01:00 PM,false,class
Stem,240,2020-02-18,02:00 PM,true,""
Stem,240,2020-02-18,03:00 PM,false,class
Stem,240,2020-02-18,04:00 PM,false,event
Stem,240,2020-02-18,05:00 PM,true,""
Stem,240,2020-02-18,06:00 PM,false,class
Stem,240,2020-02-18,07:00 PM,true,""
Stem,240,2020-02-18,08:00 PM,true,""
Stem,240,2020-02-18,09:00 PM,true,""
Stem,240,2020-02-18,10:00 PM,true,""
Stem,240,2020-02-18,11:00 PM,true,""
Stem,240,2020-02-19,12:00 AM,true,""
Stem,240,2020-02-19,01:00 AM,true,""
Stem,240,2020-02-19,02:00 AM,true,""
Stem,240,2020-02-19,03:00 AM,true,""
Stem,240,2020-02-19,04:00 AM,true,""
Stem,240,2020-02-19,05:00 AM,true,""
Stem,240,2020-02-19,06:00 AM,true,""
Stem,240,2020-02-19,07:00 AM,true,""
Stem,240,2020-02-19,08:00 AM,true,""
Stem,240,2020-02-19,09:00 AM,false,event
Stem,240,2020-02-19,10:00 AM,true,""
Stem,240,2020-02-19,11:00 AM,true,""
Stem,240,2020-02-19,12:00 PM,true,""
Stem,240,2020-02-19,01:00 PM,false,event
Stem,240,2020-02-19,02:00 PM,true,""
Stem,240,2020-02-19,03:00 PM,false,class
Stem,240,2020-02-19,04:00 PM,true,""
Stem,240,2020-02-19,05:00 PM,false,event
Stem,240,2020-02-19,06:00 PM,false,class
Stem,240,2020-02-19,07:00 PM,true,""
Stem,240,2020-02-19,08:00 PM,true,""
Stem,240,2020-02-19,09:00 PM,true,""
Stem,240,2020-02-19,10:00 PM,true,""
Stem,240,2020-02-19,11:00 PM,true,""
Stem,240,2020-02-20,12:00 AM,true,""
Stem,240,2020-02-20,01:00 AM,true,""
Stem,240,2020-02-20,02:00 AM,true,""
Stem,240,2020-02-20,03:00 AM,true,""
Stem,240,2020-02-20,04:00 AM,true,""
Stem,240,2020-02-20,05:00 AM,true,""
Stem,240,2020-02-20,06:00 AM,true,""
Stem,240,2020-02-20,07:00 AM,true,""
Stem,240,2020-02-20,08:00 AM,true,""
Stem,240,2020-02-20,09:00 AM,true,""
Stem,240,2020-02-20,10:00 AM,false,event
Stem,240,2020-02-20,11:00 AM,true,""
Stem,240,2020-02-20,12:00 PM,true,""
Stem,240,2020-02-20,01:00 PM,false,class
Stem,240,2020-02-20,02:00 PM,true,""
Stem,240,2020-02-20,03:00 PM,true,""
Stem,240,2020-02-20,04:00 PM,true,""
Stem,240,2020-02-20,05:00 PM,true,""
Stem,240,2020-02-20,06:00 PM,true,""
Stem,240,2020-02-20,07:00 PM,true,""
Stem,240,2020-02-20,08:00 PM,true,""
Stem,240,2020-02-20,09:00 PM,true,""
Stem,240,2020-02-20,10:00 PM,true,""
Stem,240,2020-02-20,11:00 PM,true,""
Stem,241,2020-02-10,12:00 AM,true,""
Stem,241,2020-02-10,01:00 AM,true,""
Stem,241,2020-02-10,02:00 AM,true,""
Stem,241,2020-02-10,03:00 AM,true,""
Stem,241,2020-02-10,04:00 AM,true,""
Stem,241,2020-02-10,05:00 AM,true,""
Stem,241,2020-02-10,06:00 AM,true,""
Stem,241,2020-02-10,07:00 AM,true,""
Stem,241,2020-02-10,08:00 AM,false,event
Stem,241,2020-02-10,09:00 AM,true,""
Stem,241,2020-02-10,10:00 AM,true,""
Stem,241,2020-02-10,11:00 AM,true,""
Stem,241,2020-02-10,12:00 PM,true,""
Stem,241,2020-02-10,01:00 PM,true,""
Stem,241,2020-02-10,02:00 PM,false,event
Stem,241,2020-02-10,03:00 PM,false,class
Stem,241,2020-02-10,04:00 PM,false,event
Stem,241,2020-02-10,05:00 PM,true,""
Stem,241,2020-02-10,06:00 PM,true,""
Stem,241,2020-02-10,07:00 PM,true,""
Stem,241,2020-02-10,08:00 PM,true,""
Stem,241,2020-02-10,09:00 PM,true,""
Stem,241,2020-02-10,10:00 PM,true,""
Stem,241,2020-02-10,11:00 PM,true,""
Stem,241,2020-02-11,12:00 AM,true,""
Stem,241,2020-02-11,01:00 AM,true,""
Stem,241,2020-02-11,02:00 AM,true,""
Stem,241,2020-02-11,03:00 AM,true,""
Stem,241,2020-02-11,04:00 AM,true,""
Stem,241,2020-02-11,05:00 AM,true,""
Stem,241,2020-02-11,06:00 AM,true,""
Stem,241,2020-02-11,07:00 AM,true,""
Stem,241,2020-02-11,08:00 AM,false,event
Stem,241,2020-02-11,09:00 AM,true,""
Stem,241,2020-02-11,10:00 AM,true,""
Stem,241,2020-02-11,11:00 AM,true,""
Stem,241,2020-02-11,12:00 PM,false,class
Stem,241,2020-02-11,01:00 PM,true,""
Stem,241,2020-02-11,02:00 PM,false,class
Stem,241,2020-02-11,03:00 PM,true,""
Stem,241,2020-02-11,04:00 PM,true,""
Stem,241,2020-02-11,05:00 PM,true,""
Stem,241,2020-02-11,06:00 PM,true,""
Stem,241,2020-02-11,07:00 PM,true,""
Stem,241,2020-02-11,08:00 PM,true,""
Stem,241,2020-02-11,09:00 PM,true,""
Stem,241,2020-02-11,10:00 PM,true,""
Stem,241,2020-02-11,11:00 PM,true,""
Stem,241,2020-02-12,12:00 AM,true,""
Stem,241,2020-02-12,01:00 AM,true,""
Stem,241,2020-02-12,02:00 AM,true,""
Stem,241,2020-02-12,03:00 AM,true,""
Stem,241,2020-02-12,04:00 AM,true,""
Stem,241,2020-02-12,05:00 AM,true,""
Stem,241,2020-02-12,06:00 AM,true,""
Stem,241,2020-02-12,07:00 AM,true,""
Stem,241,2020-02-12,08:00 AM,true,""
Stem,241,2020-02-12,09:00 AM,true,""
Stem,241,2020-02-12,10:00 AM,true,""
Stem,241,2020-02-12,11:00 AM,false,class
Stem,241,2020-02-12,12:00 PM,true,""
Stem,241,2020-02-12,01:00 PM,true,""
Stem,241,2020-02-12,02:00 PM,true,""
Stem,241,2020-02-12,03:00 PM,true,""
Stem,241,2020-02-12,04:00 PM,false,event
Stem,241,2020-02-12,05:00 PM,false,class
Stem,241,2020-02-12,06:00 PM,false,class
Stem,241,2020-02-12,07:00 PM,true,""
Stem,241,2020-02-12,08:00 PM,true,""
Stem,241,2020-02-12,09:00 PM,true,""
Stem,241,2020-02-12,10:00 PM,true,""
Stem,241,2020-02-12,11:00 PM,true,""
Stem,241,2020-02-13,12:00 AM,true,""
Stem,241,2020-02-13,01:00 AM,true,""
Stem,241,2020-02-13,02:00 AM,true,""
Stem,241,2020-02-13,03:00 AM,true,""
Stem,241,2020-02-13,04:00 AM,true,""
Stem,241,2020-02-13,05:00 AM,true,""
Stem,241,2020-02-13,06:00 AM,true,""
Stem,241,2020-02-13,07:00 AM,true,""
Stem,241,2020-02-13,08:00 AM,true,""
Stem,241,2020-02-13,09:00 AM,true,""
Stem,241,2020-02-13,10:00 AM,false,event
Stem,241,2020-02-13,11:00 AM,true,""
Stem,241,2020-02-13,12:00 PM,false,event
Stem,241,2020-02-13,01:00 PM,true,""
Stem,241,2020-02-13,02:00 PM,true,""
Stem,241,2020-02-13,03:00 PM,true,""
Stem,241,2020-02-13,04:00 PM,true,""
Stem,241,2020-02-13,05:00 PM,true,""
Stem,241,2020-02-13,06:00 PM,true,""
Stem,241,2020-02-13,07:00 PM,true,""
Stem,241,2020-02-13,08:00 PM,true,""
Stem,241,2020-02-13,09:00 PM,true,""
Stem,241,2020-02-13,10:00 PM,true,""
Stem,241,2020-02-13,11:00 PM,true,""
Stem,241,2020-02-14,12:00 AM,true,""
Stem,241,2020-02-14,01:00 AM,true,""
Stem,241,2020-02-14,02:00 AM,true,""
Stem,241,2020-02-14,03:00 AM,true,""
Stem,241,2020-02-14,04:00 AM,true,""
Stem,241,2020-02-14,05:00 AM,true,""
Stem,241,2020-02-14,06:00 AM,true,""
Stem,241,2020-02-14,07:00 AM,true,""
Stem,241,2020-02-14,08:00 AM,false,class
Stem,241,2020-02-14,09:00 AM,false,event
Stem,241,2020-02-14,10:00 AM,true,""
Stem,241,2020-02-14,11:00 AM,false,event
Stem,241,2020-02-14,12:00 PM,true,""
Stem,241,2020-02-14,01:00 PM,true,""
Stem,241,2020-02-14,02:00 PM,true,""
Stem,241,2020-02-14,03:00 PM,true,""
Stem,241,2020-02-14,04:00 PM,false,event
Stem,241,2020-02-14,05:00 PM,true,""
Stem,241,2020-02-14,06:00 PM,false,class
Stem,241,2020-02-14,07:00 PM,true,""
Stem,241,2020-02-14,08:00 PM,true,""
Stem,241,2020-02-14,09:00 PM,true,""
Stem,241,2020-02-14,10:00 PM,true,""
Stem,241,2020-02-14,11:00 PM,true,""
Stem,241,2020-02-15,12:00 AM,true,""
Stem,241,2020-02-15,01:00 AM,true,""
Stem,241,2020-02-15,02:00 AM,true,""
Stem,241,2020-02-15,03:00 AM,true,""
Stem,241,2020-02-15,04:00 AM,true,""
Stem,241,2020-02-15,05:00 AM,true,""
Stem,241,2020-02-15,06:00 AM,true,""
Stem,241,2020-02-15,07:00 AM,true,""
Stem,241,2020-02-15,08:00 AM,true,""
Stem,241,2020-02-15,09:00 AM,true,""
Stem,241,2020-02-15,10:00 AM,false,event
Stem,241,2020-02-15,11:00 AM,true,""
Stem,241,2020-02-15,12:00 PM,true,""
Stem,241,2020-02-15,01:00 PM,true,""
Stem,241,2020-02-15,02:00 PM,true,""
Stem,241,2020-02-15,03:00 PM,false,class
Stem,241,2020-02-15,04:00 PM,true,""
Stem,241,2020-02-15,05:00 PM,true,""
Stem,241,2020-02-15,06:00 PM,true,""
Stem,241,2020-02-15,07:00 PM,true,""
Stem,241,2020-02-15,08:00 PM,true,""
Stem,241,2020-02-15,09:00 PM,true,""
Stem,241,2020-02-15,10:00 PM,true,""
Stem,241,2020-02-15,11:00 PM,true,""
Stem,241,2020-02-16,12:00 AM,true,""
Stem,241,2020-02-16,01:00 AM,true,""
Stem,241,2020-02-16,02:00 AM,true,""
Stem,241,2020-02-16,03:00 AM,true,""
Stem,241,2020-02-16,04:00 AM,true,""
Stem,241,2020-02-16,05:00 AM,true,""
Stem,241,2020-02-16,06:00 AM,true,""
Stem,241,2020-02-16,07:00 AM,true,""
Stem,241,2020-02-16,08:00 AM,true,""
Stem,241,2020-02-16,09:00 AM,false,event
Stem,241,2020-02-16,10:00 AM,true,""
Stem,241,2020-02-16,11:00 AM,true,""
Stem,241,2020-02-16,12:00 PM,false,event
Stem,241,2020-02-16,01:00 PM,false,event
Stem,241,2020-02-16,02:00 PM,true,""
Stem,241,2020-02-16,03:00 PM,true,""
Stem,241,2020-02-16,04:00 PM,true,""
Stem,241,2020-02-16,05:00 PM,true,""
Stem,241,2020-02-16,06:00 PM,false,event
Stem,241,2020-02-16,07:00 PM,true,""
Stem,241,2020-02-16,08:00 PM,true,""
Stem,241,2020-02-16,09:00 PM,true,""
Stem,241,2020-02-16,10:00 PM,true,""
Stem,241,2020-02-16,11:00 PM,true,""
Stem,241,2020-02-17,12:00 AM,true,""
Stem,241,2020-02-17,01:00 AM,true,""
Stem,241,2020-02-17,02:00 AM,true,""
Stem,241,2020-02-17,03:00 AM,true,""
Stem,241,2020-02-17,04:00 AM,true,""
Stem,241,2020-02-17,05:00 AM,true,""
Stem,241,2020-02-17,06:00 AM,true,""
Stem,241,2020-02-17,07:00 AM,true,""
Stem,241,2020-02-17,08:00 AM,true,""
Stem,241,2020-02-17,09:00 AM,true,""
Stem,241,2020-02-17,10:00 AM,true,""
Stem,241,2020-02-17,11:00 AM,true,""
Stem,241,2020-02-17,12:00 PM,true,""
Stem,241,2020-02-17,01:00 PM,false,class
Stem,241,2020-02-17,02:00 PM,true,""
Stem,241,2020-02-17,03:00 PM,true,""
Stem,241,2020-02-17,04:00 PM,true,""
Stem,241,2020-02-17,05:00 PM,true,""
Stem,241,2020-02-17,06:00 PM,false,event
Stem,241,2020-02-17,07:00 PM,true,""
Stem,241,2020-02-17,08:00 PM,true,""
Stem,241,2020-02-17,09:00 PM,true,""
Stem,241,2020-02-17,10:00 PM,true,""
Stem,241,2020-02-17,11:00 PM,true,""
Stem,241,2020-02-18,12:00 AM,true,""
Stem,241,2020-02-18,01:00 AM,true,""
Stem,241,2020-02-18,02:00 AM,true,""
Stem,241,2020-02-18,03:00 AM,true,""
Stem,241,2020-02-18,04:00 AM,true,""
Stem,241,2020-02-18,05:00 AM,true,""
Stem,241,2020-02-18,06:00 AM,true,""
Stem,241,2020-02-18,07:00 AM,true,""
Stem,241,2020-02-18,08:00 AM,false,class
Stem,241,2020-02-18,09:00 AM,true,""
Stem,241,2020-02-18,10:00 AM,true,""
Stem,241,2020-02-18,11:00 AM,true,""
Stem,241,2020-02-18,12:00 PM,true,""
Stem,241,2020-02-18,01:00 PM,true,""
Stem,241,2020-02-18,02:00 PM,true,""
Stem,241,2020-02-18,03:00 PM,true,""
Stem,241,2020-02-18,04:00 PM,true,""
Stem,241,2020-02-18,05:00 PM,true,""
Stem,241,2020-02-18,06:00 PM,true,""
Stem,241,2020-02-18,07:00 PM,true,""
Stem,241,2020-02-18,08:00 PM,true,""
Stem,241,2020-02-18,09:00 PM,true,""
Stem,241,2020-02-18,10:00 PM,true,""
Stem,241,2020-02-18,11:00 PM,true,""
Stem,241,2020-02-19,12:00 AM,true,""
Stem,241,2020-02-19,01:00 AM,true,""
Stem,241,2020-02-19,02:00 AM,true,""
Stem,241,2020-02-19,03:00 AM,true,""
Stem,241,2020-02-19,04:00 AM,true,""
Stem,241,2020-02-19,05:00 AM,true,""
Stem,241,2020-02-19,06:00 AM,true,""
Stem,241,2020-02-19,07:00 AM,true,""
Stem,241,2020-02-19,08:00 AM,true,""
Stem,241,2020-02-19,09:00 AM,false,class
Stem,241,2020-02-19,10:00 AM,true,""
Stem,241,2020-02-19,11:00 AM,true,""
Stem,241,2020-02-19,12:00 PM,true,""
Stem,241,2020-02-19,01:00 PM,true,""
Stem,241,2020-02-19,02:00 PM,true,""
Stem,241,2020-02-19,03:00 PM,false,class
Stem,241,2020-02-19,04:00 PM,true,""
Stem,241,2020-02-19,05:00 PM,true,""
Stem,241,2020-02-19,06:00 PM,true,""
Stem,241,2020-02-19,07:00 PM,true,""
Stem,241,2020-02-19,08:00 PM,true,""
Stem,241,2020-02-19,09:00 PM,true,""
Stem,241,2020-02-19,10:00 PM,true,""
Stem,241,2020-02-19,11:00 PM,true,""
Stem,241,2020-02-20,12:00 AM,true,""
Stem,241,2020-02-20,01:00 AM,true,""
Stem,241,2020-02-20,02:00 AM,true,""
Stem,241,2020-02-20,03:00 AM,true,""
Stem,241,2020-02-20,04:00 AM,true,""
Stem,241,2020-02-20,05:00 AM,true,""
Stem,241,2020-02-20,06:00 AM,true,""
Stem,241,2020-02-20,07:00 AM,true,""
Stem,241,2020-02-20,08:00 AM,false,class
Stem,241,2020-02-20,09:00 AM,true,""
Stem,241,2020-02-20,10:00 AM,false,class
Stem,241,2020-02-20,11:00 AM,true,""
Stem,241,2020-02-20,12:00 PM,true,""
Stem,241,2020-02-20,01:00 PM,false,event
Stem,241,2020-02-20,02:00 PM,true,""
Stem,241,2020-02-20,03:00 PM,false,event
Stem,241,2020-02-20,04:00 PM,false,event
Stem,241,2020-02-20,05:00 PM,true,""
Stem,241,2020-02-20,06:00 PM,true,""
Stem,241,2020-02-20,07:00 PM,true,""
Stem,241,2020-02-20,08:00 PM,true,""
Stem,241,2020-02-20,09:00 PM,true,""
Stem,241,2020-02-20,10:00 PM,true,""
Stem,241,2020-02-20,11:00 PM,true,""
Brower Student Center,100,2020-02-10,12:00 AM,true,""
Brower Student Center,100,2020-02-10,01:00 AM,true,""
Brower Student Center,100,2020-02-10,02:00 AM,true,""
Brower Student Center,100,2020-02-10,03:00 AM,true,""
Brower Student Center,100,2020-02-10,04:00 AM,true,""
Brower Student Center,100,2020-02-10,05:00 AM,true,""
Brower Student Center,100,2020-02-10,06:00 AM,true,""
Brower Student Center,100,2020-02-10,07:00 AM,true,""
Brower Student Center,100,2020-02-10,08:00 AM,false,event
Brower Student Center,100,2020-02-10,09:00 AM,false,class
Brower Student Center,100,2020-02-10,10:00 AM,true,""
Brower Student Center,100,2020-02-10,11:00 AM,true,""
Brower Student Center,100,2020-02-10,12:00 PM,false,event
Brower Student Center,100,2020-02-10,01:00 PM,false,class
Brower Student Center,100,2020-02-10,02:00 PM,true,""
Brower Student Center,100,2020-02-10,03:00 PM,false,class
Brower Student Center,100,2020-02-10,04:00 PM,true,""
Brower Student Center,100,2020-02-10,05:00 PM,true,""
Brower Student Center,100,2020-02-10,06:00 PM,true,""
Brower Student Center,100,2020-02-10,07:00 PM,true,""
Brower Student Center,100,2020-02-10,08:00 PM,true,""
Brower Student Center,100,2020-02-10,09:00 PM,true,""
Brower Student Center,100,2020-02-10,10:00 PM,true,""
Brower Student Center,100,2020-02-10,11:00 PM,true,""
Brower Student Center,100,2020-02-11,12:00 AM,true,""
Brower Student Center,100,2020-02-11,01:00 AM,true,""
Brower Student Center,100,2020-02-11,02:00 AM,true,""
Brower Student Center,100,2020-02-11,03:00 AM,true,""
Brower Student Center,100,2020-02-11,04:00 AM,true,""
Brower Student Center,100,2020-02-11,05:00 AM,true,""
Brower Student Center,100,2020-02-11,06:00 AM,true,""
Brower Student Center,100,2020-02-11,07:00 AM,true,""
Brower Student Center,100,2020-02-11,08:00 AM,true,""
Brower Student Center,100,2020-02-11,09:00 AM,true,""
Brower Student Center,100,2020-02-11,10:00 AM,false,class
Brower Student Center,100,2020-02-11,11:00 AM,true,""
Brower Student Center,100,2020-02-11,12:00 PM,true,""
Brower Student Center,100,2020-02-11,01:00 PM,true,""
Brower Student Center,100,2020-02-11,02:00 PM,false,event
Brower Student Center,100,2020-02-11,03:00 PM,true,""
Brower Student Center,100,2020-02-11,04:00 PM,true,""
Brower Student Center,100,2020-02-11,05:00 PM,true,""
Brower Student Center,100,2020-02-11,06:00 PM,true,""
Brower Student Center,100,2020-02-11,07:00 PM,true,""
Brower Student Center,100,2020-02-11,08:00 PM,true,""
Brower Student Center,100,2020-02-11,09:00 PM,true,""
Brower Student Center,100,2020-02-11,10:00 PM,true,""
Brower Student Center,100,2020-02-11,11:00 PM,true,""
Brower Student Center,100,2020-02-12,12:00 AM,true,""
Brower Student Center,100,2020-02-12,01:00 AM,true,""
Brower Student Center,100,2020-02-12,02:00 AM,true,""
Brower Student Center,100,2020-02-12,03:00 AM,true,""
Brower Student Center,100,2020-02-12,04:00 AM,true,""
Brower Student Center,100,2020-02-12,05:00 AM,true,""
Brower Student Center,100,2020-02-12,06:00 AM,true,""
Brower Student Center,100,2020-02-12,07:00 AM,true,""
Brower Student Center,100,2020-02-12,08:00 AM,true,""
Brower Student Center,100,2020-02-12,09:00 AM,true,""
Brower Student Center,100,2020-02-12,10:00 AM,false,event
Brower Student Center,100,2020-02-12,11:00 AM,true,""
Brower Student Center,100,2020-02-12,12:00 PM,true,""
Brower Student Center,100,2020-02-12,01:00 PM,true,""
Brower Student Center,100,2020-02-12,02:00 PM,true,""
Brower Student Center,100,2020-02-12,03:00 PM,true,""
Brower Student Center,100,2020-02-12,04:00 PM,true,""
Brower Student Center,100,2020-02-12,05:00 PM,false,event
Brower Student Center,100,2020-02-12,06:00 PM,true,""
Brower Student Center,100,2020-02-12,07:00 PM,true,""
Brower Student Center,100,2020-02-12,08:00 PM,true,""
Brower Student Center,100,2020-02-12,09:00 PM,true,""
Brower Student Center,100,2020-02-12,10:00 PM,true,""
Brower Student Center,100,2020-02-12,11:00 PM,true,""
Brower Student Center,100,2020-02-13,12:00 AM,true,""
Brower Student Center,100,2020-02-13,01:00 AM,true,""
Brower Student Center,100,2020-02-13,02:00 AM,true,""
Brower Student Center,100,2020-02-13,03:00 AM,true,""
Brower Student Center,100,2020-02-13,04:00 AM,true,""
Brower Student Center,100,2020-02-13,05:00 AM,true,""
Brower Student Center,100,2020-02-13,06:00 AM,true,""
Brower Student Center,100,2020-02-13,07:00 AM,true,""
Brower Student Center,100,2020-02-13,08:00 AM,true,""
Brower Student Center,100,2020-02-13,09:00 AM,true,""
Brower Student Center,100,2020-02-13,10:00 AM,true,""
Brower Student Center,100,2020-02-13,11:00 AM,false,class
Brower Student Center,100,2020-02-13,12:00 PM,true,""
Brower Student Center,100,2020-02-13,01:00 PM,true,""
Brower Student Center,100,2020-02-13,02:00 PM,true,""
Brower Student Center,100,2020-02-13,03:00 PM,false,class
Brower Student Center,100,2020-02-13,04:00 PM,true,""
Brower Student Center,100,2020-02-13,05:00 PM,true,""
Brower Student Center,100,2020-02-13,06:00 PM,true,""
Brower Student Center,100,2020-02-13,07:00 PM,true,""
Brower Student Center,100,2020-02-13,08:00 PM,true,""
Brower Student Center,100,2020-02-13,09:00 PM,true,""
Brower Student Center,100,2020-02-13,10:00 PM,true,""
Brower Student Center,100,2020-02-13,11:00 PM,true,""
Brower Student Center,100,2020-02-14,12:00 AM,true,""
Brower Student Center,100,2020-02-14,01:00 AM,true,""
Brower Student Center,100,2020-02-14,02:00 AM,true,""
Brower Student Center,100,2020-02-14,03:00 AM,true,""
Brower Student Center,100,2020-02-14,04:00 AM,true,""
Brower Student Center,100,2020-02-14,05:00 AM,true,""
Brower Student Center,100,2020-02-14,06:00 AM,true,""
Brower Student Center,100,2020-02-14,07:00 AM,true,""
Brower Student Center,100,2020-02-14,08:00 AM,true,""
Brower Student Center,100,2020-02-14,09:00 AM,true,""
Brower Student Center,100,2020-02-14,10:00 AM,true,""
Brower Student Center,100,2020-02-14,11:00 AM,true,""
Brower Student Center,100,2020-02-14,12:00 PM,true,""
Brower Student Center,100,2020-02-14,01:00 PM,false,class
Brower Student Center,100,2020-02-14,02:00 PM,true,""
Brower Student Center,100,2020-02-14,03:00 PM,true,""
Brower Student Center,100,2020-02-14,04:00 PM,true,""
Brower Student Center,100,2020-02-14,05:00 PM,true,""
Brower Student Center,100,2020-02-14,06:00 PM,false,event
Brower Student Center,100,2020-02-14,07:00 PM,true,""
Brower Student Center,100,2020-02-14,08:00 PM,true,""
Brower Student Center,100,2020-02-14,09:00 PM,true,""
Brower Student Center,100,2020-02-14,10:00 PM,true,""
Brower Student Center,100,2020-02-14,11:00 PM,true,""
Brower Student Center,100,2020-02-15,12:00 AM,true,""
Brower Student Center,100,2020-02-15,01:00 AM,true,""
Brower Student Center,100,2020-02-15,02:00 AM,true,""
Brower Student Center,100,2020-02-15,03:00 AM,true,""
Brower Student Center,100,2020-02-15,04:00 AM,true,""
Brower Student Center,100,2020-02-15,05:00 AM,true,""
Brower Student Center,100,2020-02-15,06:00 AM,true,""
Brower Student Center,100,2020-02-15,07:00 AM,true,""
Brower Student Center,100,2020-02-15,08:00 AM,true,""
Brower Student Center,100,2020-02-15,09:00 AM,true,""
Brower Student Center,100,2020-02-15,10:00 AM,true,""
Brower Student Center,100,2020-02-15,11:00 AM,true,""
Brower Student Center,100,2020-02-15,12:00 PM,true,""
Brower Student Center,100,2020-02-15,01:00 PM,true,""
Brower Student Center,100,2020-02-15,02:00 PM,true,""
Brower Student Center,100,2020-02-15,03:00 PM,false,class
Brower Student Center,100,2020-02-15,04:00 PM,true,""
Brower Student Center,100,2020-02-15,05:00 PM,false,class
Brower Student Center,100,2020-02-15,06:00 PM,true,""
Brower Student Center,100,2020-02-15,07:00 PM,true,""
Brower Student Center,100,2020-02-15,08:00 PM,true,""
Brower Student Center,100,2020-02-15,09:00 PM,true,""
Brower Student Center,100,2020-02-15,10:00 PM,true,""
Brower Student Center,100,2020-02-15,11:00 PM,true,""
Brower Student Center,100,2020-02-16,12:00 AM,true,""
Brower Student Center,100,2020-02-16,01:00 AM,true,""
Brower Student Center,100,2020-02-16,02:00 AM,true,""
Brower Student Center,100,2020-02-16,03:00 AM,true,""
Brower Student Center,100,2020-02-16,04:00 AM,true,""
Brower Student Center,100,2020-02-16,05:00 AM,true,""
Brower Student Center,100,2020-02-16,06:00 AM,true,""
